Date,Value
1991-Q1,11.073
1991-Q2,11.209
1991-Q3,11.309
1991-Q4,11.357
1992-Q1,11.632
1992-Q2,11.692
1992-Q3,11.779
1992-Q4,11.876
1993-Q1,11.873
1993-Q2,11.954
1993-Q3,12.044
1993-Q4,12.125
1994-Q1,12.102
1994-Q2,12.186
1994-Q3,12.267
1994-Q4,12.318
1995-Q1,12.589
1995-Q2,12.656
1995-Q3,12.740
1995-Q4,12.828
1996-Q1,13.084
1996-Q2,13.173
1996-Q3,13.271
1996-Q4,13.376
1997-Q1,13.289
1997-Q2,13.373
1997-Q3,13.499
1997-Q4,13.663
1998-Q1,14.202
1998-Q2,14.391
1998-Q3,14.512
1998-Q4,14.567
1999-Q1,15.473
1999-Q2,15.604
1999-Q3,15.689
1999-Q4,15.735
2000-Q1,15.999
2000-Q2,16.073
2000-Q3,16.153
2000-Q4,16.260
2001-Q1,16.900
2001-Q2,17.032
2001-Q3,17.114
2001-Q4,17.126
2002-Q1,16.979
2002-Q2,17.016
2002-Q3,17.095
2002-Q4,17.185
2003-Q1,16.769
2003-Q2,16.815
2003-Q3,16.942
2003-Q4,17.072
2004-Q1,17.047
2004-Q2,17.168
2004-Q3,17.303
2004-Q4,17.402
2005-Q1,17.277
2005-Q2,17.402
2005-Q3,17.516
2005-Q4,17.650
2006-Q1,18.103
2006-Q2,18.271
2006-Q3,18.382
2006-Q4,18.581
2007-Q1,18.961
2007-Q2,19.173
2007-Q3,19.288
2007-Q4,19.538
2008-Q1,20.211
2008-Q2,20.451
2008-Q3,20.602
2008-Q4,20.929
2009-Q1,20.107
2009-Q2,20.474
2009-Q3,20.595
2009-Q4,20.690
2010-Q1,20.827
2010-Q2,21.008
2010-Q3,21.140
2010-Q4,21.361
2011-Q1,22.398
2011-Q2,22.658
2011-Q3,22.853
2011-Q4,23.063
2012-Q1,22.866
2012-Q2,23.080
2012-Q3,23.321
2012-Q4,23.592
2013-Q1,23.172
2013-Q2,23.442
2013-Q3,23.715
2013-Q4,23.975
2014-Q1,24.559
2014-Q2,24.831
2014-Q3,25.143
2014-Q4,25.508
2015-Q1,26.242
2015-Q2,26.609
2015-Q3,26.969
2015-Q4,27.348
2016-Q1,27.996
2016-Q2,28.444
2016-Q3,28.800
2016-Q4,29.106
2017-Q1,29.537
2017-Q2,29.833
2017-Q3,30.281
2017-Q4,30.909
2018-Q1,31.146
2018-Q2,31.734
2018-Q3,32.279
2018-Q4,32.746
2019-Q1,33.171
2019-Q2,33.698
2019-Q3,34.240
2019-Q4,34.766
2020-Q1,31.278
2020-Q2,31.760
2020-Q3,32.284
2020-Q4,32.881
2021-Q1,34.114
2021-Q2,34.723
2021-Q3,35.307
2021-Q4,36.001
2022-Q1,36.821
2022-Q2,37.588
2022-Q3,38.144
2022-Q4,38.681
2023-Q1,39.991
2023-Q2,40.574
2023-Q3,41.157
2023-Q4,42.003
2024-Q1,40.922
2024-Q2,41.667
2024-Q3,42.307
2024-Q4,43.066
2025-Q1,43.655
2025-Q2,44.417
