Date,Value
1991-Q1,22.993
1991-Q2,23.779
1991-Q3,24.761
1991-Q4,25.832
1992-Q1,27.947
1992-Q2,28.175
1992-Q3,28.255
1992-Q4,28.693
1993-Q1,28.740
1993-Q2,29.307
1993-Q3,29.431
1993-Q4,28.254
1994-Q1,29.844
1994-Q2,29.986
1994-Q3,30.046
1994-Q4,30.490
1995-Q1,29.323
1995-Q2,29.733
1995-Q3,29.937
1995-Q4,28.792
1996-Q1,25.375
1996-Q2,28.499
1996-Q3,28.282
1996-Q4,27.684
1997-Q1,25.907
1997-Q2,26.696
1997-Q3,26.634
1997-Q4,26.546
1998-Q1,26.588
1998-Q2,25.481
1998-Q3,25.521
1998-Q4,24.641
1999-Q1,25.240
1999-Q2,25.430
1999-Q3,25.794
1999-Q4,25.568
2000-Q1,25.838
2000-Q2,25.157
2000-Q3,24.925
2000-Q4,24.927
2001-Q1,25.250
2001-Q2,25.031
2001-Q3,24.700
2001-Q4,24.442
2002-Q1,24.083
2002-Q2,23.207
2002-Q3,23.126
2002-Q4,22.482
2003-Q1,22.556
2003-Q2,22.628
2003-Q3,22.439
2003-Q4,22.426
2004-Q1,22.032
2004-Q2,21.495
2004-Q3,21.304
2004-Q4,21.480
2005-Q1,20.710
2005-Q2,21.219
2005-Q3,21.286
2005-Q4,21.748
2006-Q1,20.502
2006-Q2,22.363
2006-Q3,23.291
2006-Q4,23.884
2007-Q1,24.904
2007-Q2,23.774
2007-Q3,23.890
2007-Q4,24.598
2008-Q1,26.285
2008-Q2,25.495
2008-Q3,25.702
2008-Q4,25.426
2009-Q1,24.586
2009-Q2,25.086
2009-Q3,25.217
2009-Q4,25.337
2010-Q1,23.761
2010-Q2,26.825
2010-Q3,26.737
2010-Q4,25.697
2011-Q1,27.728
2011-Q2,28.465
2011-Q3,28.145
2011-Q4,28.534
2012-Q1,27.834
2012-Q2,28.519
2012-Q3,28.536
2012-Q4,28.148
2013-Q1,26.627
2013-Q2,28.785
2013-Q3,29.236
2013-Q4,29.155
2014-Q1,29.558
2014-Q2,29.005
2014-Q3,29.124
2014-Q4,29.408
2015-Q1,28.822
2015-Q2,28.510
2015-Q3,28.664
2015-Q4,29.580
2016-Q1,30.029
2016-Q2,29.186
2016-Q3,29.758
2016-Q4,30.071
2017-Q1,30.732
2017-Q2,31.425
2017-Q3,31.884
2017-Q4,32.314
2018-Q1,32.277
2018-Q2,33.447
2018-Q3,34.613
2018-Q4,35.347
2019-Q1,34.664
2019-Q2,35.176
2019-Q3,35.704
2019-Q4,36.003
2020-Q1,37.763
2020-Q2,36.934
2020-Q3,35.993
2020-Q4,37.069
2021-Q1,35.935
2021-Q2,37.946
2021-Q3,38.385
2021-Q4,39.636
2022-Q1,40.606
2022-Q2,42.334
2022-Q3,42.539
2022-Q4,43.127
2023-Q1,44.063
2023-Q2,44.112
2023-Q3,44.011
2023-Q4,43.481
2024-Q1,44.753
2024-Q2,44.624
2024-Q3,45.084
2024-Q4,46.081
2025-Q1,46.742
2025-Q2,46.756
