Date,Value
1991-Q1,0.006
1991-Q2,-4.830
1991-Q3,-1.314
1991-Q4,-1.306
1992-Q1,-1.231
1992-Q2,-3.324
1992-Q3,0.567
1992-Q4,-4.729
1993-Q1,1.683
1993-Q2,-0.627
1993-Q3,-1.403
1993-Q4,0.189
1994-Q1,1.550
1994-Q2,2.048
1994-Q3,-0.430
1994-Q4,-1.276
1995-Q1,2.026
1995-Q2,1.206
1995-Q3,1.370
1995-Q4,2.248
1996-Q1,2.887
1996-Q2,1.938
1996-Q3,4.058
1996-Q4,3.982
1997-Q1,2.061
1997-Q2,4.522
1997-Q3,6.764
1997-Q4,7.168
1998-Q1,6.144
1998-Q2,6.281
1998-Q3,5.618
1998-Q4,5.210
1999-Q1,1.751
1999-Q2,3.377
1999-Q3,2.070
1999-Q4,3.196
2000-Q1,3.373
2000-Q2,3.396
2000-Q3,-0.802
2000-Q4,-2.277
2001-Q1,5.548
2001-Q2,5.838
2001-Q3,9.079
2001-Q4,14.655
2002-Q1,19.881
2002-Q2,21.273
2002-Q3,25.102
2002-Q4,24.693
2003-Q1,16.046
2003-Q2,18.790
2003-Q3,23.505
2003-Q4,23.262
2004-Q1,28.329
2004-Q2,32.749
2004-Q3,25.488
2004-Q4,25.508
2005-Q1,32.227
2005-Q2,27.664
2005-Q3,29.261
2005-Q4,24.876
2006-Q1,25.790
2006-Q2,29.415
2006-Q3,31.182
2006-Q4,39.704
2007-Q1,36.561
2007-Q2,41.614
2007-Q3,42.350
2007-Q4,43.395
2008-Q1,42.186
2008-Q2,41.982
2008-Q3,33.283
2008-Q4,31.017
2009-Q1,21.277
2009-Q2,28.802
2009-Q3,30.274
2009-Q4,37.929
2010-Q1,30.515
2010-Q2,30.421
2010-Q3,34.679
2010-Q4,35.691
2011-Q1,33.064
2011-Q2,29.910
2011-Q3,34.098
2011-Q4,34.319
2012-Q1,39.361
2012-Q2,42.294
2012-Q3,46.045
2012-Q4,42.432
2013-Q1,40.595
2013-Q2,40.031
2013-Q3,40.978
2013-Q4,45.865
2014-Q1,45.202
2014-Q2,46.517
2014-Q3,50.657
2014-Q4,54.033
2015-Q1,55.300
2015-Q2,59.656
2015-Q3,57.988
2015-Q4,55.055
2016-Q1,56.748
2016-Q2,61.388
2016-Q3,58.393
2016-Q4,53.515
2017-Q1,56.073
2017-Q2,57.319
2017-Q3,61.023
2017-Q4,58.364
2018-Q1,56.658
2018-Q2,57.603
2018-Q3,44.709
2018-Q4,44.316
2019-Q1,51.588
2019-Q2,50.011
2019-Q3,51.129
2019-Q4,47.587
2020-Q1,44.103
2020-Q2,32.227
2020-Q3,51.086
2020-Q4,53.992
2021-Q1,52.765
2021-Q2,52.211
2021-Q3,45.791
2021-Q4,34.919
2022-Q1,31.953
2022-Q2,22.623
2022-Q3,17.123
2022-Q4,24.345
2023-Q1,35.508
2023-Q2,37.170
2023-Q3,44.861
2023-Q4,50.144
2024-Q1,50.743
2024-Q2,46.679
2024-Q3,38.674
2024-Q4,28.313
2025-Q1,31.742
2025-Q2,28.952
