Date,Value
1991-Q1,36.519
1991-Q2,37.529
1991-Q3,37.079
1991-Q4,37.775
1992-Q1,37.796
1992-Q2,37.284
1992-Q3,35.204
1992-Q4,33.661
1993-Q1,31.930
1993-Q2,30.975
1993-Q3,30.839
1993-Q4,29.940
1994-Q1,30.185
1994-Q2,30.306
1994-Q3,31.028
1994-Q4,31.513
1995-Q1,31.029
1995-Q2,30.918
1995-Q3,31.535
1995-Q4,31.529
1996-Q1,31.295
1996-Q2,32.364
1996-Q3,32.044
1996-Q4,32.716
1997-Q1,32.885
1997-Q2,32.942
1997-Q3,33.158
1997-Q4,34.473
1998-Q1,35.844
1998-Q2,36.361
1998-Q3,36.604
1998-Q4,37.023
1999-Q1,37.843
1999-Q2,37.594
1999-Q3,38.096
1999-Q4,38.430
2000-Q1,40.825
2000-Q2,42.455
2000-Q3,44.062
2000-Q4,43.904
2001-Q1,43.606
2001-Q2,41.695
2001-Q3,40.299
2001-Q4,38.990
2002-Q1,36.931
2002-Q2,36.977
2002-Q3,36.007
2002-Q4,36.322
2003-Q1,36.330
2003-Q2,35.174
2003-Q3,35.351
2003-Q4,35.701
2004-Q1,34.259
2004-Q2,36.833
2004-Q3,37.342
2004-Q4,36.905
2005-Q1,37.141
2005-Q2,37.902
2005-Q3,38.004
2005-Q4,40.849
2006-Q1,40.363
2006-Q2,43.950
2006-Q3,42.881
2006-Q4,44.226
2007-Q1,45.624
2007-Q2,47.034
2007-Q3,47.041
2007-Q4,48.448
2008-Q1,47.412
2008-Q2,47.874
2008-Q3,48.186
2008-Q4,46.293
2009-Q1,37.680
2009-Q2,36.856
2009-Q3,36.497
2009-Q4,35.242
2010-Q1,38.018
2010-Q2,40.867
2010-Q3,41.906
2010-Q4,42.453
2011-Q1,43.438
2011-Q2,43.810
2011-Q3,45.685
2011-Q4,44.540
2012-Q1,44.718
2012-Q2,44.979
2012-Q3,44.199
2012-Q4,43.842
2013-Q1,42.803
2013-Q2,43.894
2013-Q3,42.984
2013-Q4,45.973
2014-Q1,46.634
2014-Q2,46.860
2014-Q3,46.322
2014-Q4,47.417
2015-Q1,47.770
2015-Q2,48.432
2015-Q3,48.866
2015-Q4,49.757
2016-Q1,50.350
2016-Q2,49.676
2016-Q3,50.535
2016-Q4,49.913
2017-Q1,51.318
2017-Q2,52.515
2017-Q3,53.419
2017-Q4,54.433
2018-Q1,54.444
2018-Q2,55.313
2018-Q3,55.827
2018-Q4,56.465
2019-Q1,58.448
2019-Q2,57.224
2019-Q3,57.195
2019-Q4,56.719
2020-Q1,52.155
2020-Q2,41.455
2020-Q3,50.929
2020-Q4,52.921
2021-Q1,52.055
2021-Q2,53.274
2021-Q3,51.924
2021-Q4,53.134
2022-Q1,55.887
2022-Q2,59.126
2022-Q3,61.150
2022-Q4,62.116
2023-Q1,63.393
2023-Q2,63.780
2023-Q3,63.867
2023-Q4,61.619
2024-Q1,62.358
2024-Q2,59.800
2024-Q3,59.976
2024-Q4,59.329
2025-Q1,59.518
2025-Q2,59.756
