Date,Value
1991-Q1,7.622
1991-Q2,7.630
1991-Q3,7.853
1991-Q4,8.633
1992-Q1,9.227
1992-Q2,9.001
1992-Q3,8.717
1992-Q4,9.405
1993-Q1,9.203
1993-Q2,9.160
1993-Q3,8.959
1993-Q4,9.013
1994-Q1,9.525
1994-Q2,9.118
1994-Q3,8.889
1994-Q4,9.432
1995-Q1,8.654
1995-Q2,8.551
1995-Q3,8.309
1995-Q4,7.665
1996-Q1,7.346
1996-Q2,8.072
1996-Q3,8.465
1996-Q4,8.232
1997-Q1,7.597
1997-Q2,7.731
1997-Q3,7.544
1997-Q4,6.820
1998-Q1,7.641
1998-Q2,7.457
1998-Q3,7.553
1998-Q4,6.924
1999-Q1,9.115
1999-Q2,9.038
1999-Q3,8.665
1999-Q4,8.724
2000-Q1,8.872
2000-Q2,8.702
2000-Q3,8.723
2000-Q4,8.956
2001-Q1,8.939
2001-Q2,8.800
2001-Q3,8.755
2001-Q4,9.198
2002-Q1,9.596
2002-Q2,8.699
2002-Q3,8.918
2002-Q4,8.801
2003-Q1,8.494
2003-Q2,8.764
2003-Q3,8.719
2003-Q4,8.808
2004-Q1,7.959
2004-Q2,7.676
2004-Q3,7.657
2004-Q4,7.127
2005-Q1,7.457
2005-Q2,7.533
2005-Q3,7.222
2005-Q4,6.811
2006-Q1,7.071
2006-Q2,8.128
2006-Q3,8.294
2006-Q4,7.840
2007-Q1,9.049
2007-Q2,8.253
2007-Q3,8.405
2007-Q4,8.294
2008-Q1,9.416
2008-Q2,8.829
2008-Q3,8.962
2008-Q4,9.284
2009-Q1,9.141
2009-Q2,9.282
2009-Q3,9.545
2009-Q4,9.718
2010-Q1,9.025
2010-Q2,10.124
2010-Q3,9.917
2010-Q4,9.448
2011-Q1,9.977
2011-Q2,9.987
2011-Q3,9.993
2011-Q4,9.954
2012-Q1,9.502
2012-Q2,9.384
2012-Q3,9.637
2012-Q4,9.566
2013-Q1,8.930
2013-Q2,9.802
2013-Q3,10.128
2013-Q4,10.328
2014-Q1,10.163
2014-Q2,9.666
2014-Q3,9.363
2014-Q4,9.811
2015-Q1,9.941
2015-Q2,9.677
2015-Q3,9.849
2015-Q4,10.387
2016-Q1,10.758
2016-Q2,10.187
2016-Q3,10.403
2016-Q4,10.578
2017-Q1,10.741
2017-Q2,11.214
2017-Q3,11.314
2017-Q4,11.443
2018-Q1,11.513
2018-Q2,12.131
2018-Q3,12.772
2018-Q4,12.721
2019-Q1,12.793
2019-Q2,12.898
2019-Q3,13.323
2019-Q4,13.493
2020-Q1,14.419
2020-Q2,14.492
2020-Q3,13.867
2020-Q4,14.149
2021-Q1,13.592
2021-Q2,14.178
2021-Q3,14.551
2021-Q4,14.999
2022-Q1,15.238
2022-Q2,15.651
2022-Q3,15.810
2022-Q4,16.448
2023-Q1,16.961
2023-Q2,17.353
2023-Q3,17.432
2023-Q4,16.969
2024-Q1,18.545
2024-Q2,18.723
2024-Q3,19.028
2024-Q4,19.372
2025-Q1,19.238
2025-Q2,19.626
