Date,Value
1991-Q1,12.200
1991-Q2,12.467
1991-Q3,12.908
1991-Q4,13.524
1992-Q1,14.281
1992-Q2,14.083
1992-Q3,13.760
1992-Q4,14.335
1993-Q1,14.164
1993-Q2,13.985
1993-Q3,13.743
1993-Q4,13.737
1994-Q1,14.071
1994-Q2,13.558
1994-Q3,13.186
1994-Q4,13.974
1995-Q1,12.996
1995-Q2,12.918
1995-Q3,12.897
1995-Q4,12.372
1996-Q1,11.780
1996-Q2,12.534
1996-Q3,13.165
1996-Q4,12.753
1997-Q1,12.181
1997-Q2,12.237
1997-Q3,11.928
1997-Q4,11.052
1998-Q1,12.243
1998-Q2,11.925
1998-Q3,12.103
1998-Q4,11.564
1999-Q1,14.082
1999-Q2,14.144
1999-Q3,13.904
1999-Q4,13.906
2000-Q1,13.865
2000-Q2,13.667
2000-Q3,13.787
2000-Q4,14.135
2001-Q1,14.030
2001-Q2,13.739
2001-Q3,13.674
2001-Q4,14.323
2002-Q1,15.226
2002-Q2,14.486
2002-Q3,14.540
2002-Q4,14.141
2003-Q1,13.771
2003-Q2,14.466
2003-Q3,14.301
2003-Q4,13.944
2004-Q1,13.358
2004-Q2,12.826
2004-Q3,12.740
2004-Q4,12.230
2005-Q1,12.473
2005-Q2,12.770
2005-Q3,13.406
2005-Q4,12.522
2006-Q1,13.161
2006-Q2,14.400
2006-Q3,14.223
2006-Q4,14.364
2007-Q1,14.702
2007-Q2,13.922
2007-Q3,14.107
2007-Q4,14.230
2008-Q1,15.491
2008-Q2,15.177
2008-Q3,15.102
2008-Q4,15.479
2009-Q1,15.718
2009-Q2,16.345
2009-Q3,16.722
2009-Q4,16.818
2010-Q1,16.474
2010-Q2,17.438
2010-Q3,17.661
2010-Q4,16.698
2011-Q1,17.691
2011-Q2,17.625
2011-Q3,17.796
2011-Q4,17.266
2012-Q1,17.705
2012-Q2,16.860
2012-Q3,17.186
2012-Q4,17.429
2013-Q1,16.066
2013-Q2,17.678
2013-Q3,17.883
2013-Q4,18.319
2014-Q1,17.808
2014-Q2,17.443
2014-Q3,17.350
2014-Q4,17.675
2015-Q1,17.916
2015-Q2,17.861
2015-Q3,18.128
2015-Q4,19.627
2016-Q1,19.953
2016-Q2,19.013
2016-Q3,19.257
2016-Q4,19.628
2017-Q1,19.954
2017-Q2,21.100
2017-Q3,21.149
2017-Q4,20.838
2018-Q1,22.270
2018-Q2,22.324
2018-Q3,23.140
2018-Q4,23.354
2019-Q1,22.811
2019-Q2,24.556
2019-Q3,24.529
2019-Q4,23.989
2020-Q1,25.055
2020-Q2,28.003
2020-Q3,25.651
2020-Q4,25.631
2021-Q1,25.656
2021-Q2,26.399
2021-Q3,26.124
2021-Q4,27.120
2022-Q1,27.787
2022-Q2,27.580
2022-Q3,29.553
2022-Q4,29.523
2023-Q1,29.465
2023-Q2,29.811
2023-Q3,30.893
2023-Q4,31.462
2024-Q1,32.101
2024-Q2,33.240
2024-Q3,32.950
2024-Q4,34.154
2025-Q1,34.584
2025-Q2,34.071
