Date,Value
1991-Q1,38.547
1991-Q2,39.510
1991-Q3,40.479
1991-Q4,42.635
1992-Q1,45.919
1992-Q2,46.509
1992-Q3,46.713
1992-Q4,48.611
1993-Q1,49.064
1993-Q2,49.917
1993-Q3,51.112
1993-Q4,50.884
1994-Q1,53.702
1994-Q2,55.605
1994-Q3,55.904
1994-Q4,57.473
1995-Q1,56.058
1995-Q2,58.033
1995-Q3,57.273
1995-Q4,56.584
1996-Q1,51.135
1996-Q2,57.169
1996-Q3,56.350
1996-Q4,56.074
1997-Q1,53.456
1997-Q2,55.196
1997-Q3,55.159
1997-Q4,55.699
1998-Q1,55.445
1998-Q2,53.737
1998-Q3,53.864
1998-Q4,52.845
1999-Q1,51.632
1999-Q2,52.304
1999-Q3,53.725
1999-Q4,52.935
2000-Q1,52.810
2000-Q2,51.951
2000-Q3,51.197
2000-Q4,50.030
2001-Q1,49.794
2001-Q2,49.462
2001-Q3,48.887
2001-Q4,47.885
2002-Q1,46.469
2002-Q2,45.390
2002-Q3,44.999
2002-Q4,44.297
2003-Q1,44.350
2003-Q2,44.248
2003-Q3,44.311
2003-Q4,44.190
2004-Q1,44.250
2004-Q2,43.549
2004-Q3,42.818
2004-Q4,43.281
2005-Q1,41.322
2005-Q2,42.061
2005-Q3,42.852
2005-Q4,43.938
2006-Q1,42.061
2006-Q2,45.061
2006-Q3,47.018
2006-Q4,49.104
2007-Q1,49.046
2007-Q2,47.377
2007-Q3,47.753
2007-Q4,48.796
2008-Q1,50.169
2008-Q2,48.245
2008-Q3,48.456
2008-Q4,48.128
2009-Q1,46.853
2009-Q2,46.995
2009-Q3,47.111
2009-Q4,47.695
2010-Q1,46.400
2010-Q2,50.786
2010-Q3,50.715
2010-Q4,49.577
2011-Q1,54.471
2011-Q2,56.016
2011-Q3,55.880
2011-Q4,57.115
2012-Q1,58.084
2012-Q2,59.404
2012-Q3,59.791
2012-Q4,58.895
2013-Q1,56.937
2013-Q2,59.716
2013-Q3,61.498
2013-Q4,61.216
2014-Q1,63.563
2014-Q2,62.155
2014-Q3,62.901
2014-Q4,62.946
2015-Q1,61.995
2015-Q2,62.118
2015-Q3,62.379
2015-Q4,63.553
2016-Q1,65.184
2016-Q2,65.370
2016-Q3,66.192
2016-Q4,67.064
2017-Q1,67.052
2017-Q2,69.252
2017-Q3,69.941
2017-Q4,70.696
2018-Q1,71.173
2018-Q2,73.484
2018-Q3,75.251
2018-Q4,76.993
2019-Q1,76.565
2019-Q2,77.405
2019-Q3,78.300
2019-Q4,79.230
2020-Q1,82.885
2020-Q2,80.996
2020-Q3,78.956
2020-Q4,82.764
2021-Q1,80.705
2021-Q2,86.023
2021-Q3,87.213
2021-Q4,89.163
2022-Q1,92.473
2022-Q2,95.546
2022-Q3,96.080
2022-Q4,96.035
2023-Q1,96.395
2023-Q2,96.869
2023-Q3,95.536
2023-Q4,94.043
2024-Q1,94.175
2024-Q2,92.986
2024-Q3,92.693
2024-Q4,93.882
2025-Q1,95.232
2025-Q2,93.555
