Date,Value
1991-Q1,9.150
1991-Q2,9.298
1991-Q3,9.267
1991-Q4,9.288
1992-Q1,9.589
1992-Q2,9.603
1992-Q3,9.661
1992-Q4,9.836
1993-Q1,9.823
1993-Q2,9.841
1993-Q3,9.979
1993-Q4,10.027
1994-Q1,10.002
1994-Q2,10.095
1994-Q3,10.168
1994-Q4,10.170
1995-Q1,10.470
1995-Q2,10.503
1995-Q3,10.437
1995-Q4,10.588
1996-Q1,10.871
1996-Q2,10.957
1996-Q3,11.004
1996-Q4,11.183
1997-Q1,10.976
1997-Q2,11.104
1997-Q3,11.282
1997-Q4,11.582
1998-Q1,11.926
1998-Q2,12.133
1998-Q3,12.223
1998-Q4,12.259
1999-Q1,13.227
1999-Q2,13.299
1999-Q3,13.324
1999-Q4,13.343
2000-Q1,13.620
2000-Q2,13.729
2000-Q3,13.754
2000-Q4,13.804
2001-Q1,14.483
2001-Q2,14.584
2001-Q3,14.665
2001-Q4,14.583
2002-Q1,14.449
2002-Q2,14.457
2002-Q3,14.544
2002-Q4,14.657
2003-Q1,14.144
2003-Q2,14.148
2003-Q3,14.245
2003-Q4,14.543
2004-Q1,14.380
2004-Q2,14.564
2004-Q3,14.679
2004-Q4,14.830
2005-Q1,14.655
2005-Q2,14.722
2005-Q3,14.844
2005-Q4,15.109
2006-Q1,15.270
2006-Q2,15.447
2006-Q3,15.616
2006-Q4,15.716
2007-Q1,16.072
2007-Q2,16.218
2007-Q3,16.267
2007-Q4,16.482
2008-Q1,17.256
2008-Q2,17.259
2008-Q3,17.458
2008-Q4,17.678
2009-Q1,16.866
2009-Q2,17.154
2009-Q3,17.116
2009-Q4,17.206
2010-Q1,17.328
2010-Q2,17.523
2010-Q3,17.554
2010-Q4,17.661
2011-Q1,18.720
2011-Q2,18.891
2011-Q3,19.195
2011-Q4,19.476
2012-Q1,19.003
2012-Q2,19.161
2012-Q3,19.361
2012-Q4,19.626
2013-Q1,19.247
2013-Q2,19.421
2013-Q3,19.743
2013-Q4,19.935
2014-Q1,20.426
2014-Q2,20.763
2014-Q3,20.995
2014-Q4,21.255
2015-Q1,22.039
2015-Q2,22.210
2015-Q3,22.583
2015-Q4,22.919
2016-Q1,23.295
2016-Q2,23.688
2016-Q3,24.067
2016-Q4,24.668
2017-Q1,24.790
2017-Q2,25.011
2017-Q3,25.444
2017-Q4,25.999
2018-Q1,26.155
2018-Q2,26.641
2018-Q3,27.157
2018-Q4,27.382
2019-Q1,27.978
2019-Q2,28.459
2019-Q3,28.804
2019-Q4,29.228
2020-Q1,25.880
2020-Q2,26.306
2020-Q3,26.733
2020-Q4,27.249
2021-Q1,28.258
2021-Q2,29.066
2021-Q3,29.314
2021-Q4,29.943
2022-Q1,30.424
2022-Q2,31.436
2022-Q3,31.653
2022-Q4,31.700
2023-Q1,33.502
2023-Q2,34.167
2023-Q3,34.539
2023-Q4,35.242
2024-Q1,34.098
2024-Q2,34.599
2024-Q3,35.199
2024-Q4,36.031
2025-Q1,36.491
2025-Q2,36.951
