Date,Value
1991-Q1,84.216
1991-Q2,86.337
1991-Q3,86.825
1991-Q4,89.698
1992-Q1,93.304
1992-Q2,93.396
1992-Q3,91.578
1992-Q4,92.108
1993-Q1,90.817
1993-Q2,90.733
1993-Q3,91.930
1993-Q4,90.851
1994-Q1,93.889
1994-Q2,96.006
1994-Q3,97.100
1994-Q4,99.156
1995-Q1,97.557
1995-Q2,99.454
1995-Q3,99.245
1995-Q4,98.701
1996-Q1,93.301
1996-Q2,100.490
1996-Q3,99.398
1996-Q4,99.973
1997-Q1,97.317
1997-Q2,99.242
1997-Q3,99.599
1997-Q4,101.754
1998-Q1,103.215
1998-Q2,102.231
1998-Q3,102.691
1998-Q4,102.127
1999-Q1,102.702
1999-Q2,103.197
1999-Q3,105.145
1999-Q4,104.708
2000-Q1,107.255
2000-Q2,108.135
2000-Q3,109.013
2000-Q4,107.738
2001-Q1,107.883
2001-Q2,105.741
2001-Q3,103.851
2001-Q4,101.458
2002-Q1,97.849
2002-Q2,96.824
2002-Q3,95.550
2002-Q4,95.276
2003-Q1,94.824
2003-Q2,93.570
2003-Q3,93.907
2003-Q4,94.434
2004-Q1,92.889
2004-Q2,94.946
2004-Q3,94.839
2004-Q4,95.016
2005-Q1,93.118
2005-Q2,94.685
2005-Q3,95.700
2005-Q4,99.896
2006-Q1,97.694
2006-Q2,104.458
2006-Q3,105.515
2006-Q4,109.046
2007-Q1,110.742
2007-Q2,110.629
2007-Q3,111.061
2007-Q4,113.726
2008-Q1,114.837
2008-Q2,113.378
2008-Q3,114.100
2008-Q4,112.099
2009-Q1,101.399
2009-Q2,101.005
2009-Q3,100.724
2009-Q4,100.143
2010-Q1,101.746
2010-Q2,109.176
2010-Q3,110.175
2010-Q4,109.691
2011-Q1,116.629
2011-Q2,118.717
2011-Q3,120.760
2011-Q4,121.131
2012-Q1,121.805
2012-Q2,123.544
2012-Q3,123.351
2012-Q4,122.363
2013-Q1,118.987
2013-Q2,123.031
2013-Q3,124.225
2013-Q4,127.124
2014-Q1,130.623
2014-Q2,129.778
2014-Q3,130.218
2014-Q4,131.618
2015-Q1,131.804
2015-Q2,132.760
2015-Q3,133.828
2015-Q4,136.229
2016-Q1,138.829
2016-Q2,138.734
2016-Q3,140.794
2016-Q4,141.645
2017-Q1,143.160
2017-Q2,146.778
2017-Q3,148.804
2017-Q4,151.128
2018-Q1,151.772
2018-Q2,155.438
2018-Q3,158.235
2018-Q4,160.840
2019-Q1,162.991
2019-Q2,163.088
2019-Q3,164.299
2019-Q4,165.177
2020-Q1,160.920
2020-Q2,148.757
2020-Q3,156.618
2020-Q4,162.934
2021-Q1,161.018
2021-Q2,168.363
2021-Q3,168.451
2021-Q4,172.240
2022-Q1,178.784
2022-Q2,186.108
2022-Q3,188.883
2022-Q4,189.851
2023-Q1,193.290
2023-Q2,194.816
2023-Q3,193.942
2023-Q4,190.904
2024-Q1,190.631
2024-Q2,187.385
2024-Q3,187.868
2024-Q4,189.242
2025-Q1,191.241
2025-Q2,190.262
